,지번주소,동,사업장명,업태구분명,좌표정보(X),좌표정보(Y),경도,위도
2624,서울특별시 강서구 화곡동 98-62번지 1층 ,화곡동,비니거니호프치킨,통닭(치킨),186171.564,448949.7886,126.84142502729497,37.54270104263138
2625,서울특별시 강서구 화곡동 1006-0번지 (지상 2층) ,화곡동,뽕잎사랑,한식,185408.0039,449514.6794,126.83277386397175,37.547778823657865
2626,서울특별시 강서구 방화동 569-17번지 (지상 1층) ,방화동,구이세상,통닭(치킨),183313.1772,452291.242,126.80900536553928,37.57275954949237
2627,서울특별시 강서구 등촌동 643-60번지 (지상 1층) ,등촌동,대도,한식,187478.7025,450274.841,126.8561929499868,37.55465837422823
2628,서울특별시 강서구 화곡동 960-1번지 (지상 1층) 102호,화곡동,배터지는생동까스,일식,186850.1025,449613.1825,126.8490909398789,37.54868811707315
2629,서울특별시 강서구 화곡동 1006-2번지 (지상 1층) 9호,화곡동,아엠키친,경양식,185440.3344,449514.0829,126.83313972896072,37.54777396253686
2630,서울특별시 강서구 가양동 185번지 (지상 1층) ,가양동,본담채,한식,185843.0907,451954.599,126.8376500388508,37.56976897283427
2631,서울특별시 강서구 공항동 45-12번지 (지상 1층) ,공항동,연탄불 생고기,한식,183124.1921,451194.0981,126.80689143032983,37.56287101163777
2632,서울특별시 강서구 내발산동 655-0 외 1필지 더뉴컨벤션웨딩 (지상3~4층) ,내발산동,더뉴컨벤션웨딩,뷔페식,185524.5293,450481.1051,126.8340733278213,37.55648803796416
2633,서울특별시 강서구 등촌동 642-0번지 코오롱아파트 (지상 1층) 상가동 105호,등촌동,국사랑,한식,187408.1485,450421.4203,126.85539195656936,37.55597806939798
2634,서울특별시 강서구 공항동 301-53번지 (지상 1층) ,공항동,두리빈대떡,한식,183430.9797,450572.8905,126.81037782689512,37.557279614467916
2635,서울특별시 강서구 방화동 609-45번지 외 1필지 (지상 1층) ,방화동,할매순대국,한식,183280.2943,451396.5419,126.80865361097145,37.56469785366412
2636,서울특별시 강서구 가양동 449-4번지 외 2필지 한화비즈메트로 1차 (지하 1층) 101호,가양동,전주면옥,한식,187645.622,450792.6956,126.8580732300021,37.55932644165766
2637,서울특별시 강서구 방화동 450-15 외 1필지 멤브로메디컬센터 (지상 1층) 105호,방화동,메가엠지씨커피 방화사거리점,분식,183306.5385,452402.2383,126.80892768027638,37.57375948600261
2638,서울특별시 강서구 화곡동 1053-5 (지상 1층) ,화곡동,미운오리새끼,한식,185802.2078,448978.6655,126.83724510069563,37.542955582812766
2639,서울특별시 강서구 방화동 572-10번지 (지상 1층) ,방화동,생고기전문점,한식,183515.105,452340.256,126.81129004189467,37.573204806299366
2640,서울특별시 강서구 등촌동 679-1번지 (지상 1층) ,등촌동,휘펍 HWIPUB,경양식,185826.1616,451148.1216,126.83747406546307,37.56250247118837
2641,서울특별시 강서구 염창동 270-0번지 우건빌딩 (지상 1층) 101호,염창동,꼭대기,한식,188207.5833,450190.2535,126.86444312704434,37.55390591308038
2642,서울특별시 강서구 등촌동 700-0 (지상 1층) 109호,등촌동,꼬꼬랜드 등촌점,호프/통닭,186299.7427,450792.0165,126.84284086306339,37.55930120825885
2643,서울특별시 강서구 방화동 849-0 벽산에어트리움 (지상 1층) 별관동 131호,방화동,치킨마루 개화산역점,통닭(치킨),182876.3679,452247.3938,126.80406180040816,37.5723564396851
2644,서울특별시 강서구 화곡동 1068-25번지 (지상 1층) ,화곡동,소담촌,한식,185323.5454,448693.2017,126.83183461776363,37.54037606104433
2645,서울특별시 강서구 화곡동 1070-44번지 베이징빌딩 (지상 2~4층) ,화곡동,베이징화곡본점,중국식,185345.48,448635.65,126.83208395920443,37.53985787697796
2646,서울특별시 강서구 등촌동 510-7번지 (해태골든팰리스) 109~111호 ,등촌동,또오랑,한식,187787.27,449537.3123,126.85969737039989,37.54801748853823
2647,서울특별시 강서구 화곡동 341-18번지 (지상 1층) ,화곡동,가마로강정,통닭(치킨),186489.3211,447871.0041,126.84504047154746,37.53298603735418
2648,서울특별시 강서구 등촌동 75-1 삼부르네상스 (지상 1층) 103-1~2호,등촌동,굿맘할매순대국&양선지해장국,한식,187030.4488,451007.4574,126.851107012208,37.56125292324014
2649,서울특별시 강서구 화곡동 1074-2번지 (지상 1층) ,화곡동,일층집부대찌개,한식,185642.043,448713.1222,126.83543800088655,37.540560577311496
2650,서울특별시 강서구 가양동 154-16 (지상 1층) ,가양동,이모네 치킨,통닭(치킨),185908.799,451962.5925,126.8383936608021,37.569842004806
2651,서울특별시 강서구 가양동 449-4번지 한화비지메트로 1차 (지하 1층) 103호,가양동,제이에스(JS)운덤,한식,187645.622,450792.6956,126.8580732300021,37.55932644165766
2652,서울특별시 강서구 화곡동 800-10번지 외 1필지 (지상 1층) ,화곡동,바우식당,호프/통닭,187534.0396,447763.5279,126.85686205282296,37.53203246582476
2653,서울특별시 강서구 공항동 1365-9번지 (지상 1층) ,공항동,명성식당,한식,183771.1361,450182.714,126.81423619507136,37.553770255571834
2654,서울특별시 강서구 등촌동 661-12 백제원도쿄오백년장어 (지상 3층),등촌동,백제원 등촌점,한식,186554.6025,450610.2697,126.8457286573345,37.55766746456242
2655,서울특별시 강서구 내발산동 691-0 성호빌딩 (지상 1층) 107호,내발산동,칠구네신림동백순대 내발산점,통닭(치킨),184896.3462,450118.2414,126.82697145804931,37.55320856436294
2656,서울특별시 강서구 염창동 282-20 외 1필지 (지상 2층) ,염창동,김복남맥주 염창역점,한식,188917.0953,449453.0806,126.8724838545451,37.5472729196395
2657,서울특별시 강서구 가양동 1498-0번지 강서한강자이타워 (지상 2층) A동 206호,가양동,새벽집,한식,186501.2332,451485.2519,126.845108474169,37.56555014805881
2658,서울특별시 강서구 가양동 1498-0번지 강서한강자이타워 (지상 1층) B동 110-2호,가양동,빈스&크레마,기타,186501.2332,451485.2519,126.845108474169,37.56555014805881
2659,서울특별시 강서구 화곡동 341-46번지 (지하 1층) ,화곡동,두리식당,한식,186441.2754,447849.4708,126.84449729098466,37.53279131625017
2660,서울특별시 강서구 외발산동 424-0번지 수협외발산동 (지상 2층) 공판장동 S-004호,외발산동,소문난 집,한식,183914.9383,450085.0146,126.81586574415027,37.552892527802896
2661,서울특별시 강서구 등촌동 639-11번지 홈플러스강서점앤본사사옥 (지상 4층) ,등촌동,포베이 강서점,경양식,187119.9482,450691.5932,126.85212554584298,37.55840829046482
2662,"서울특별시 강서구 화곡동 680-28번지 (지상1층, 화곡8동) ",화곡동,투브라더스,한식,186490.5945,448275.0309,126.8450474141813,37.536626297657406
2663,서울특별시 강서구 화곡동 958-13번지 (지상 1층) ,화곡동,황금오리농장,한식,186817.9244,449700.3596,126.84872523376588,37.54947311068459
2664,서울특별시 강서구 화곡동 348-53번지 (지하 1층) ,화곡동,순이네집밥,한식,186195.4337,447849.0343,126.84171590108252,37.53278372087345
2665,서울특별시 강서구 화곡동 783-23번지 (지상 1층) ,화곡동,짝태&노가리,한식,187794.4318,447675.2957,126.85980951768312,37.531241000866686
2666,서울특별시 강서구 염창동 264-6 호서빌딩 1층,염창동,수다떠는 오징어 염창점,일식,188674.334,449779.5968,126.86973170739707,37.550211828102405
2667,서울특별시 강서구 가양동 1498-0번지 강서한강자이타워 (지상 1층) A동 106-2호,가양동,한라산,횟집,186501.2332,451485.2519,126.845108474169,37.56555014805881
2668,서울특별시 강서구 화곡동 340-36번지 (지상 1층) ,화곡동,자연푸드,분식,186433.0776,447870.9993,126.84440414351153,37.53298516489142
2669,서울특별시 강서구 방화동 495-24번지 지인빌 (지상 1층) 101호,방화동,마틸다,기타,182882.3902,452323.0725,126.80412819810516,37.573038403724006
2670,서울특별시 강서구 방화동 620-151번지 (지상 1층) ,방화동,이모네식당,한식,183066.6282,451177.7341,126.80624028384302,37.56272251481308
2671,서울특별시 강서구 내발산동 754-2번지 하버드아카데미 (지상 1층) 108호,내발산동,김둘레순대국,한식,184300.8182,449738.7246,126.8202401059779,37.549779179995916
2672,서울특별시 강서구 내발산동 680-8 지산빌딩 1층,내발산동,철이네 떡볶이,한식,185308.8225,450086.5058,126.83164003063301,37.552929324332055
2673,서울특별시 강서구 방화동 572-8 (지하 1층) ,방화동,스케치,호프/통닭,183459.6847,452346.3778,126.81066255277383,37.57325896550647
2674,서울특별시 강서구 내발산동 720-11번지 (지상 1층) 3호,내발산동,복우동,일식,185339.322,449681.5747,126.83199330995986,37.5492814352054
2675,서울특별시 강서구 화곡동 904-1번지 ,화곡동,장호,한식,186493.1558,447429.957,126.84509200184486,37.52901230036107
2676,서울특별시 강서구 화곡동 1006-0 (지하 1층) ,화곡동,나만아는술집,기타,185408.0039,449514.6794,126.83277386397175,37.547778823657865
2677,서울특별시 강서구 화곡동 902-1 (지상 2층) ,화곡동,엑스,경양식,186409.6667,447486.5787,126.84414642033494,37.52952122513256
2678,서울특별시 강서구 등촌동 678-14 그랜드백화점 (지하 1~ 지상 2층) ,등촌동,베뉴지,뷔페식,185732.4244,450884.5288,126.83641827165147,37.56012608500999
2679,서울특별시 강서구 등촌동 678-14 그랜드백화점 (지상 2층) ,등촌동,베뉴지클래식,뷔페식,185732.4244,450884.5288,126.83641827165147,37.56012608500999
2680,서울특별시 강서구 염창동 246-14번지 지상1층 ,염창동,봉구스밥버거 염창점,한식,188495.1705,450021.0855,126.86770041185726,37.55238538296989
2681,서울특별시 강서구 내발산동 720-20번지 (지상 1층) ,내발산동,송화순대곱창,한식,185390.6419,449676.9546,126.83257415178319,37.549240626767535
2682,서울특별시 강서구 화곡동 1051-26 영빌딩 (지하 1층) 101호,화곡동,김당,한식,185749.0987,448892.1728,126.83664584068526,37.5421754707168
2683,서울특별시 강서구 화곡동 936-9번지 (지상 1층) ,화곡동,한상에 소두마리,한식,185722.4649,447403.0972,126.83637354246297,37.5287586400366
2684,서울특별시 강서구 내발산동 677-24번지 (지상 1층) ,내발산동,노가리 난장판,호프/통닭,185533.2403,450081.9158,126.8341798162322,37.5528915332564
2685,서울특별시 강서구 화곡동 1145번지 우장산롯데낙천대APT 111호 ,화곡동,본죽,한식,186520.5494,450383.0795,126.84534745267788,37.555620011215204
2686,서울특별시 강서구 등촌동 689 NC강서점 (지상 8층),등촌동,샤브보트,한식,185824.4285,450866.2521,126.83745992003875,37.55996284044151
2687,서울특별시 강서구 화곡동 1120-13 (지상 2층),화곡동,바 브라더스,통닭(치킨),186859.9711,450042.5624,126.8491948917982,37.5525569192371
2688,서울특별시 강서구 등촌동 663-27 외 1필지 (지상 1층),등촌동,소담,한식,186358.0997,450729.2313,126.84350250767653,37.55873639175394
2689,서울특별시 강서구 화곡동 342-49번지 (지상 1층) ,화곡동,푸른농장 해바라기,한식,186550.8747,447631.6848,126.84574127829123,37.53083069653335
2690,서울특별시 강서구 염창동 240-21번지 외 1필지 우림블루나인비즈니스센터 (지상 1층) 126~127호 ,염창동,공가김밥,한식,187952.56,450562.0202,126.86155089903973,37.5572521699858
2691,서울특별시 강서구 내발산동 665-26번지 (지상 1층) ,내발산동,군침,분식,185618.4802,450318.754,126.83513979887248,37.5550267535154
2692,서울특별시 강서구 방화동 249-22 (지상 1층~ 2층 일부) ,방화동,미선 숯불주물럭,식육(숯불구이),183415.8006,451760.1233,126.81017909829633,37.56797612037038
2693,"서울특별시 강서구 공항동 45-59번지 외2필지(60,61) 1층 101호 ",공항동,비어오크,통닭(치킨),183165.6559,451180.1895,126.8073610505038,37.56274645853695
2694,"서울특별시 강서구 화곡동 929-1번지 1층 A-4,B-3~6 ",화곡동,KJ 숯불꼼장어,한식,185997.2493,447326.5486,126.8394836890401,37.52807317381566
2695,서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 2층) B동 205호,가양동,짬뽕만리,중국식,186501.2332,451485.2519,126.845108474169,37.56555014805881
2696,서울특별시 강서구 방화동 249-283번지 (지상 1층) ,방화동,장수순대국,한식,183407.9476,451886.0995,126.8100873488458,37.56911100295986
2697,서울특별시 강서구 화곡동 372-6 외 1필지 (지상 1층) ,화곡동,사또주먹고기,한식,185523.4486,448273.0081,126.83410482369068,37.53659333551323
2698,서울특별시 강서구 화곡동 1115-25 (지상 1층) ,화곡동,짚신 매운갈비찜,호프/통닭,186895.119,450099.0774,126.84959163851124,37.55306661504032
2699,서울특별시 강서구 내발산동 655-6 2필지 1층 ,내발산동,박포바베큐,호프/통닭,185550.8538,450482.8681,126.83437121663461,37.556504337163254
2700,서울특별시 강서구 염창동 263-8번지 유동빌딩 (지상 1층) 가동 ,염창동,망향비빔국수,한식,188954.1872,449657.1093,126.87290049840041,37.54911164369153
2701,서울특별시 강서구 화곡동 1047-5번지 (지상 1층) ,화곡동,피그백,경양식,185481.1701,448920.0212,126.83361362465273,37.54242218436114
2702,서울특별시 강서구 가양동 18-24번지 홈플러스가양점 지하2층 G6호,가양동,쌀국수마을420 가양점,기타,186687.1318,451342.7735,126.84721520849315,37.56426915537225
2703,서울특별시 강서구 내발산동 648-15번지 일진빌딩 (지상 1층) 101호,내발산동,커피볶는제임스,까페,186125.1561,450591.446,126.84086873952651,37.55749147195417
2704,서울특별시 강서구 등촌동 655-38번지 (지상 1층) ,등촌동,호치킨 강서하이웨이점,호프/통닭,187076.5094,450365.5433,126.85163969062721,37.55547001226607
2705,서울특별시 강서구 화곡동 957-20번지 (지상 1층) ,화곡동,조여사떡볶이,한식,186836.0488,449722.2143,126.8489299411548,37.54967027909598
2706,서울특별시 강서구 방화동 567-29번지 (지상 1층) ,방화동,매콤달콤,한식,183294.1716,452279.0863,126.80879050393575,37.572649683012735
2707,서울특별시 강서구 마곡동 750번지 1층 ,마곡동,수꼬치,호프/통닭,184612.1896,450961.5109,126.82373794498393,37.56080158379855
2708,서울특별시 강서구 방화동 483-5번지 대승프라자 B01호,방화동,레드문 K1,경양식,183242.5005,452392.8626,126.80820298834836,37.573673845579364
2709,서울특별시 강서구 방화동 886-0번지 김포공항 스카이파크 (지하 1층) ,방화동,도레도레 김포롯데몰,경양식,182524.8238,451438.2509,126.800101763683,37.56505957682971
2710,서울특별시 강서구 공항동 34-9번지 (지상 2층) ,공항동,올드바인(OLD VINE),기타,183313.262,450985.4293,126.80903614471983,37.56099439429972
2711,서울특별시 강서구 내발산동 721-6번지 1층 ,내발산동,비에이치씨 우장산역점,통닭(치킨),185269.205,449606.2627,126.83120136523338,37.548601761287294
2712,서울특별시 강서구 공항동 45-39번지 지상3층 ,공항동,걸스데이,호프/통닭,183130.9158,451068.2758,126.80697043506757,37.561737496304765
2713,서울특별시 강서구 방화동 619-33번지 (지상 1층) ,방화동,1번출구,한식,183141.0086,451252.1042,126.80708042657226,37.563393946222185
2714,서울특별시 강서구 등촌동 644-31 (지상 1층) ,등촌동,오르새 피자,경양식,187625.2752,450180.2421,126.85785332947397,37.55380803905878
2715,서울특별시 강서구 화곡동 1065-1번지 107호,화곡동,돈까스랑 냉면,한식,185657.4655,448805.5568,126.83561069255852,37.54139364367765
2716,서울특별시 강서구 화곡동 29-66번지 (지상1층) ,화곡동,미소랑,호프/통닭,186514.5887,449357.8631,126.84529891660706,37.54638285053487
2717,서울특별시 강서구 화곡동 1118-2 1층,화곡동,레코드피자,한식,186766.2833,449982.59,126.8481357352182,37.55201522888455
2718,서울특별시 강서구 염창동 299-0번지 강변현대홈타운 (지하 1층) 상가동 08~09호,염창동,봉평 고향막국수,한식,188844.264,449894.7961,126.87165294657085,37.551251844172754
2719,서울특별시 강서구 화곡동 1117-7번지 덕영빌딩 (지상 3층) ,화곡동,부비부비(강서구청점),호프/통닭,186742.6244,450021.6833,126.8478672854549,37.55236711313265
2720,서울특별시 강서구 화곡동 1007-3 (지상 1층),화곡동,맛순이순대국감자탕,일식,185383.2599,449499.8098,126.83249415729442,37.54764445681338
2721,서울특별시 강서구 화곡동 348-17번지 (지상 1층) ,화곡동,서드팩토리,경양식,186228.8101,447821.7787,126.84209402737767,37.53253865163866
2722,서울특별시 강서구 마곡동 774-9번지 사이언스타 401호,마곡동,동천,중국식,185078.0,450896.0,126.82901132600593,37.56021903131036
2723,서울특별시 강서구 마곡동 796-3번지 마곡사이언스타워(지상 1층) 119~120호 ,마곡동,바스버거 마곡,경양식,185247.0,450934.0,126.83092328641382,37.56056413800132
2724,서울특별시 강서구 화곡동 934-10번지 (지상 1층) ,화곡동,온통족발,횟집,185866.9039,447329.1367,126.838009033449,37.52809449624314
2725,서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울마곡 (지상 2층) A-210호,마곡동,무지개맥주,한식,184618.0,451786.0,126.82378634774228,37.56823020092273
2726,서울특별시 강서구 방화동 886-0번지 스카이파크 롯데몰 (지하 2층) ,방화동,주식회사 갓텐코리아 갓텐스시롯데몰김포공항점,일식,182524.8238,451438.2509,126.800101763683,37.56505957682971
2727,서울특별시 강서구 공항동 34-9번지 (지상 1층) ,공항동,청년다방공항송정역점,분식,183313.262,450985.4293,126.80903614471983,37.56099439429972
2728,서울특별시 강서구 화곡동 980-21 강서아이파크 (지상1층) 108호,화곡동,스시 혼,일식,186594.2656,449819.1839,126.84619206353346,37.55054046313755
2729,서울특별시 강서구 화곡동 159-37번지 (지상 1층) ,화곡동,피자스쿨곰달래점,패스트푸드,186783.7869,447647.9465,126.84837603270876,37.53098059456377
2730,서울특별시 강서구 방화동 353-3번지 (지상 1층) ,방화동,돈까스 몬스터,경양식,183582.8306,452947.7391,126.8120430315602,37.57867933519471
2731,서울특별시 강서구 화곡동 1028-46번지 (지상1층) ,화곡동,the 홍이찜,한식,185893.1557,449161.2896,126.83827068033871,37.544602406712976
2732,서울특별시 강서구 화곡동 826-6 지상1층 ,화곡동,해프닝,호프/통닭,187498.246,448105.7755,126.85645124260404,37.535115598374695
2733,서울특별시 강서구 화곡동 379-36번지 (지상1층) ,화곡동,사랑방,한식,185642.7586,448466.7685,126.83545093462803,37.53834096878779
2734,서울특별시 강서구 방화동 606-73 (지상 1층) ,방화동,고기나라,한식,183350.1954,451570.6466,126.80944082538977,37.566267779024955
2735,서울특별시 강서구 화곡동 914-21 2층 ,화곡동,초코렛,경양식,186176.7824,447387.3412,126.84151360963821,37.52862362888675
2736,서울특별시 강서구 화곡동 903-3번지 (지상2층) ,화곡동,카오스,호프/통닭,186473.6121,447474.6321,126.84487007374098,37.52941453135337
2737,서울특별시 강서구 염창동 240-21 외 1필지 우림블루나인비지니스센터 (지하 1층) A동 111호,염창동,태양뷔페,한식,187952.56,450562.0202,126.86155089903973,37.5572521699858
2738,서울특별시 강서구 염창동 240-21번지 외 1필지 우림블루나인비지니스센터 (지상 3층) A동 315호,염창동,동원참치회(가양점),일식,187952.56,450562.0202,126.86155089903973,37.5572521699858
2739,서울특별시 강서구 화곡동 900-1번지 외 7필지 해태드림타운 (지상 1층) 106~108호,화곡동,천천향 화곡양꼬치,호프/통닭,186332.6799,447538.0279,126.84327448550376,37.52998363529576
2740,서울특별시 강서구 염창동 240-21 외 1필지 우림블루나인비즈니스센터 (지상 1층) A동 120호,염창동,육전면사무소,한식,187952.56,450562.0202,126.86155089903973,37.5572521699858
2741,서울특별시 강서구 방화동 858-0번지 삼성꽃마을아파트 (지상 1층) 103동 104호,방화동,서해쭈꾸미마을,한식,183439.8217,452244.2555,126.81044002117355,37.5723385031108
2742,서울특별시 강서구 화곡동 358-10,화곡동,김여사보쌈,한식,185729.2906,447764.7791,126.8364437074579,37.532017465391895
2743,서울특별시 강서구 화곡동 340-44번지 (지상 1층) ,화곡동,옛날칼국수,한식,186357.812,447881.5482,126.84355240627352,37.53307909443303
2744,서울특별시 강서구 화곡동 24-567번지 (지상 1층) ,화곡동,수유리우동집,일식,186200.3806,449212.1041,126.84174614290016,37.54506490894813
2745,서울특별시 강서구 등촌동 673-6번지 성원상떼뷰오피스텔(지상 1층) 109~110호 ,등촌동,비어캐빈(발산역점),호프/통닭,185796.5222,450735.8847,126.83714661463291,37.55878781688419
2746,서울특별시 강서구 마곡동 723번지 (지상 1~3층) ,마곡동,발산역맛찬들왕소금구이,한식,185602.4275,450775.8652,126.83494912069449,37.55914501092713
2747,서울특별시 강서구 화곡동 1032-19 외 1필지 (지상 1층) ,화곡동,주식회사 명가원설농탕,한식,185625.8612,449034.2115,126.83524859241575,37.54345330210959
2748,서울특별시 강서구 마곡동 797-10 엠팰리체 (지상 1층) 115호,마곡동,마곡광안리,한식,185377.0,450842.0,126.83239646380976,37.55973731180428
2749,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 (지상 1층) 115호,마곡동,타이투고,"외국음식전문점(인도,태국등)",185144.0,450938.0,126.82975745439998,37.56059851591411
2750,서울특별시 강서구 화곡동 380-11번지 ,화곡동,파란하늘,기타,185568.8221,448466.472,126.83461437774508,37.53833713851614
2751,서울특별시 강서구 화곡동 360-16 1층 ,화곡동,청년족발 화곡점,한식,185518.3998,447835.4852,126.8340563618853,37.532651219795184
2752,서울특별시 강서구 염창동 240-21 외 1필지 우림블루나인비즈니스센터 (지상 3층) 306호,염창동,포메인가양점,경양식,187952.56,450562.0202,126.86155089903973,37.5572521699858
2753,서울특별시 강서구 방화동 450-15번지 외 1필지 멤브로메디컬센터 (지상 1층) 109호,방화동,동해생골뱅이,한식,183306.5385,452402.2383,126.80892768027638,37.57375948600261
2754,서울특별시 강서구 화곡동 1134-2번지 (지상 2층) ,화곡동,봉춘찜닭,한식,186909.3717,449893.6073,126.84975661620417,37.5512155582692
2755,서울특별시 강서구 등촌동 679-0번지 (지상1층) ,등촌동,신스시,일식,185829.9171,451162.7136,126.8375162881104,37.5626340010039
2756,서울특별시 강서구 염창동 240-21 외 1필지 우림블루나인비즈니스센터 (지상 3층) A동 314호,염창동,봉추찜닭,한식,187952.56,450562.0202,126.86155089903973,37.5572521699858
2757,서울특별시 강서구 화곡동 938-21번지 (지상 1층) ,화곡동,황실,한식,185716.6781,447536.1281,126.83630547828056,37.5299571459599
2758,서울특별시 강서구 등촌동 527-1 호경상가빌딩 1층,등촌동,굽네치킨 등촌2동점,통닭(치킨),187798.103,449678.4276,126.85981759997698,37.54928906545435
2759,서울특별시 강서구 등촌동 628-32번지 강변샤르망2단지 (지상 1층) 202동 110호,등촌동,투다리 등촌점,분식,187342.2346,450784.4569,126.85463969661424,37.55924807476692
2760,서울특별시 강서구 공항동 45-39,공항동,폭풍장어,한식,183130.9158,451068.2758,126.80697043506757,37.561737496304765
2761,서울특별시 강서구 등촌동 646-13번지 외 1필지 (지상 1층) ,등촌동,피맥하우스,경양식,187849.6504,450147.9145,126.86039311299312,37.55351977124117
2762,서울특별시 강서구 등촌동 646-0 (지상 1층) ,등촌동,웰덤치킨,호프/통닭,187820.6957,450189.25,126.86006474552809,37.55389181500799
2763,서울특별시 강서구 화곡동 1115-35 (지상 1층) ,화곡동,식껍 강서구청점,호프/통닭,186947.9185,450073.139,126.8501896257448,37.55283366592941
2764,서울특별시 강서구 등촌동 662-6 청석빌딩 (지상 1층) 102호,등촌동,명가,중국식,186415.3372,450698.4815,126.84415087640281,37.558460189509404
2765,서울특별시 강서구 공항동 49-1번지 이스카이오피스텔 (지상 12층) 1201호,공항동,스팀푸드,한식,183077.105,451010.7705,126.80636272874743,37.56121839248551
2766,서울특별시 강서구 마곡동 757-3번지 마곡나루역보타닉비즈타워 (지상 2층) 209호,마곡동,동양식당,일식,184609.0,451839.0,126.82368335886224,37.56870757152579
2767,서울특별시 강서구 방화동 886-0번지 김포공항 롯데몰 (지하 1층) ,방화동,만석장 롯데몰 김포공항점,한식,182524.8238,451438.2509,126.800101763683,37.56505957682971
2768,서울특별시 강서구 마곡동 797-10번지 엠펠리체 204호,마곡동,봉추찜닭 발산마곡점,한식,185377.0,450842.0,126.83239646380976,37.55973731180428
2769,서울특별시 강서구 화곡동 894-17번지 ,화곡동,쫄병닭발,한식,186502.5398,447527.2079,126.84519637033836,37.529888660131675
2770,서울특별시 강서구 화곡동 372-10 (지상 1층) ,화곡동,누나홀닭 화곡점,한식,185529.2136,448241.5015,126.83417067425802,37.536309555237416
2771,서울특별시 강서구 화곡동 796-14번지 (지상 1층) ,화곡동,우리마을셀프장어네,한식,187658.099,447748.213,126.85826587851842,37.5318961563367
2772,서울특별시 강서구 가양동 184-1 ,가양동,장군주먹고기,한식,185855.655,451945.0654,126.83779244343637,37.56968327040981
2773,서울특별시 강서구 화곡동 908-30번지 (지상 1층) ,화곡동,양반가,한식,186476.8106,447354.2777,126.84490848437106,37.52833019610599
2774,서울특별시 강서구 마곡동 760-1번지 힐스테이트에코마곡나루역라마다앙코르서울마곡 (지상 2층) A-218호,마곡동,황소야 마곡나루점,한식,184618.0,451786.0,126.82378634774228,37.56823020092273
2775,서울특별시 강서구 방화동 849-0 벽산에어트리움 (지상 1층) 본관동 108호,방화동,김가네(개화산역점),김밥(도시락),182876.3679,452247.3938,126.80406180040816,37.5723564396851
2776,서울특별시 강서구 화곡동 971-1 (지상 1층) ,화곡동,동락호프,기타,186593.7617,449540.5507,126.84619147344765,37.54803000422959
2777,서울특별시 강서구 화곡동 340-5번지 (지상 1층) 101호,화곡동,피자마루까치산점,패스트푸드,186422.2631,447969.7772,126.84427995636808,37.53387498435782
2778,서울특별시 강서구 마곡동 795-1 필네이처 (지상 1층) 108호,마곡동,스탠딩박스 마곡점,호프/통닭,185522.9304,450941.4262,126.83404611108672,37.56063544135237
2779,서울특별시 강서구 가양동 1460-0 한강아파트 제상가동 1층 104호,가양동,호식이두마리치킨 가양점,분식,186236.2811,452133.2779,126.84209733613125,37.57138482651742
2780,서울특별시 강서구 등촌동 674-9 (지상 1층),등촌동,장터참숯무한리필,식육(숯불구이),185795.9473,450778.6341,126.83713927687839,37.559172974121324
2781,서울특별시 강서구 화곡동 1007-4번지 (지상2층) ,화곡동,맛남굼터,한식,185383.1787,449483.2512,126.83249356952085,37.54749526458689
2782,서울특별시 강서구 등촌동 648-6번지 비원오피스텔 (지하 1층) 02호,등촌동,앤아더,경양식,187999.3256,449920.3612,126.86209071516923,37.551471513909114
2783,서울특별시 강서구 내발산동 750-12번지 웨스트엔드아트센터 (지상 1층) 102호,내발산동,왕돈까스 왕냉면,한식,184618.685,450145.695,126.82382862959861,37.55345130784305
2784,서울특별시 강서구 마곡동 796-3 외 1필지 마곡사이언스타워 (지상 1층) 112~113호,마곡동,마초갈비,한식,185247.0,450934.0,126.83092328641382,37.56056413800132
2785,서울특별시 강서구 가양동 1461 도시개발A상가 (지상 1층) 107호,가양동,아리수축산사랑,한식,186429.3278,452034.2757,126.8442843905766,37.570495709003545
2786,서울특별시 강서구 등촌동 646-35 (지하1층) ,등촌동,(그미네)실내포차,경양식,187873.5407,450072.609,126.86066472823428,37.55284159397291
2787,서울특별시 강서구 등촌동 507-2번지 (지상1층) ,등촌동,新등촌 양꼬치,분식,187872.9438,449773.982,126.86066293259333,37.550150992083125
2788,서울특별시 강서구 화곡동 1091번지 (지상1층) ,화곡동,소소한,한식,185034.347,449164.9725,126.82855270764074,37.54462199341097
2789,"서울특별시 강서구 등촌동 689-0번지 8층, 강서NC백화점 ",등촌동,남산101돈가스,일식,185824.4285,450866.2521,126.83745992003875,37.55996284044151
2790,서울특별시 강서구 화곡동 357-22번지 (지상 1층) ,화곡동,언약,한식,185704.9088,447566.531,126.83617173406138,37.5302308901184
2791,서울특별시 강서구 화곡동 779-10 (지상 1층) ,화곡동,청춘어랑,한식,187750.2172,447761.9339,126.85930784166352,37.532021014413694
2792,서울특별시 강서구 화곡동 357-23 (지하 1층) ,화곡동,곰커피호프,호프/통닭,185688.0185,447565.221,126.83598067319626,37.53021882415194
2793,서울특별시 강서구 등촌동 689-0 외 2필지 NC강서점 (지상 8층),등촌동,북창동순두부 nc강서점,한식,185824.4285,450866.2521,126.83745992003875,37.55996284044151
