,경도,위도,clust
1251,126.80927931072785,37.55918221609348,2
1252,126.84836020754518,37.55485464772444,0
1253,126.83609702592308,37.53493336230014,3
1254,126.848976314497,37.563769902596334,0
1255,126.83236089169506,37.559832061931246,1
1256,126.83317513157289,37.5442981685619,3
1257,126.8372450727014,37.5288931153391,3
1258,126.80837110294658,37.55851727825368,2
1259,126.84980179600925,37.5632571628894,0
1260,126.83484930674256,37.53466081111423,3
1261,126.83638784751376,37.559335947388114,1
1262,126.83745992003875,37.55996284044151,1
1263,126.84654970938672,37.53004647511597,3
1264,126.84105133082004,37.55762703800488,1
1265,126.80821120839022,37.5743512030252,2
1266,126.80959229124332,37.5783891446568,2
1267,126.83736384932844,37.56552854461746,1
1268,126.82975745439998,37.56059851591411,1
1269,126.84529608280177,37.55146076095457,0
1270,126.84825709487846,37.55170635925593,0
1271,126.80713379498368,37.57246704266949,2
1272,126.85934111396551,37.53566900693434,3
1273,126.83747406546308,37.56250247118837,1
1274,126.80965131636964,37.58075290176979,2
1275,126.83993973010746,37.54204990269074,3
1276,126.86223503848544,37.5531805884624,0
1277,126.8435975670706,37.53345987901902,3
1278,126.800101763683,37.56505957682971,2
1279,126.84859352428516,37.552615517496406,0
1280,126.84603157856682,37.557987845374505,0
1281,126.80892413288524,37.571375229157816,2
1282,126.84438826076894,37.529523307149184,3
1283,126.86600356978956,37.549573572844494,0
1284,126.83954043257918,37.5649733832548,1
1285,126.8484203842852,37.552270803910105,0
1286,126.84170983983884,37.52867452829084,3
1287,126.82250518672645,37.56912027390535,1
1288,126.84485481908574,37.55338486358156,0
1289,126.83320283439222,37.53673166083338,3
1290,126.82920674929154,37.56012072932643,1
1291,126.86032511173534,37.532004249625,3
1292,126.856854415926,37.53261355121548,3
1293,126.85508250094928,37.53255100655081,3
1294,126.84210707126948,37.52829522356089,3
1295,126.80337704924231,37.56761771629226,2
1296,126.83686998203406,37.541020910605816,3
1297,126.83410482369068,37.53659333551323,3
1298,126.8357559027684,37.56064298209535,1
1299,126.8366185525492,37.56388507213286,1
1300,126.83849172473492,37.5709436530071,1
1301,126.84728244515084,37.54876038716225,0
1302,126.85354351125343,37.53258124373298,3
1303,126.85539195656936,37.55597806939798,0
1304,126.8264091182287,37.559818829604566,1
1305,126.84409225273558,37.532645700993776,3
1306,126.8314427000827,37.55992541515814,1
1307,126.83128069432593,37.55265765289492,1
1308,126.86779620960202,37.550539437705545,0
1309,126.83023940156254,37.54224542751472,3
1310,126.82308142820744,37.568065477087,1
1311,126.86048964507953,37.53309099563592,3
1312,126.83452190675963,37.56079444150117,1
1313,126.82481467113034,37.56856289510699,1
1314,126.81206422580624,37.56766472200713,2
1315,126.80706185255642,37.56064932053696,2
1316,126.80509799426332,37.56213218858331,2
1317,126.84076651826294,37.55684931036659,1
1318,126.81494529908876,37.55403242508099,2
1319,126.84034430137326,37.56673895707021,1
1320,126.85131223745884,37.555901916019145,0
1321,126.85936511927196,37.533297798972114,3
1322,126.83239646380976,37.55973731180428,1
1323,126.83932328776416,37.55857109185104,1
1324,126.83954043257918,37.5649733832548,1
1325,126.85648409411957,37.53217664886429,3
1326,126.81292372826836,37.56839525844198,2
1327,126.83490247869648,37.542612407053454,3
1328,126.86139640323042,37.5519487879219,0
1329,126.8488118287849,37.55138637769581,0
1330,126.82071759367894,37.56268713545023,1
1331,126.84452346261898,37.52958718836663,3
1332,126.86273334819022,37.55202758497516,0
1333,126.86556439673797,37.55008113828385,0
1334,126.8372626415602,37.56522207050806,1
1335,126.81776800191064,37.57152756203953,2
1336,126.83287608590749,37.54682235857649,1
1337,126.81489846090447,37.55485181985429,2
1338,126.84511185395664,37.530092293718056,3
1339,126.8202401059779,37.54977917999592,1
1340,126.83128069432593,37.55265765289492,1
1341,126.83226171135036,37.55925959806771,1
1342,126.84577227322654,37.55167898902309,0
1343,126.83648785347332,37.56871365822187,1
1344,126.8242065020734,37.56893627904596,1
1345,126.83638784751376,37.559335947388114,1
1346,126.83745992003875,37.55996284044151,1
1347,126.83736384932844,37.56552854461746,1
1348,126.85102553211853,37.53129548446245,3
1349,126.84453083621295,37.53465564904224,3
1350,126.8346508239802,37.5527093936856,1
1351,126.85147736901656,37.555546945599495,0
1352,126.84465598424984,37.5365545789652,3
1353,126.80533705924896,37.56428900045206,2
1354,126.80395461409032,37.57298373500184,2
1355,126.82507271420133,37.55859446743701,1
1356,126.8616922060794,37.551742797381685,0
1357,126.80963376038684,37.56176589534148,2
1358,126.8345799534104,37.543931369938086,3
1359,126.85053580483005,37.531260949927365,3
1360,126.8371392768784,37.55917297412133,1
1361,126.8317272641103,37.56038507949302,1
1362,126.83406910730248,37.56082985084302,1
1363,126.84263859304556,37.55842125268706,1
1364,126.84889662275282,37.549833601706965,0
1365,126.851107012208,37.56125292324014,0
1366,126.8591413982669,37.54887213177713,0
1367,126.8377191637681,37.55457239668132,1
1368,126.84918731683877,37.55373051187603,0
1369,126.8127501182428,37.56833866995535,2
1370,126.8592528219538,37.54559689069474,0
1371,126.83668487431312,37.53722095659174,3
1372,126.80701963369584,37.56006472787871,2
1373,126.83343485803094,37.53957416448121,3
1374,126.81041230220674,37.578189162100415,2
1375,126.83144983006125,37.549249496384725,1
1376,126.83346851425485,37.53730799274558,3
1377,126.81323580659858,37.57179434735672,2
1378,126.80716353637692,37.55965079055035,2
1379,126.8363085920043,37.54108225377767,3
1380,126.8517300716266,37.555681982488,0
1381,126.83280459641792,37.54728622867652,1
1382,126.81037872643384,37.55622644748039,2
1383,126.84888218352631,37.56365660202279,0
1384,126.8043053348705,37.56271145167638,2
1385,126.8339460567378,37.56017195771595,1
1386,126.8241510604164,37.56715856565957,1
1387,126.83470366944309,37.56057975418532,1
1388,126.87417599876343,37.54735568352864,0
1389,126.832765778843,37.547578007669344,1
1390,126.85888796911554,37.53540113452933,3
1391,126.8494980654004,37.55404728274864,0
1392,126.86016898133389,37.553847453611134,0
1393,126.83749496474744,37.53677346697541,3
1394,126.83484036892064,37.56008310279692,1
1395,126.84285818897018,37.52833084174155,3
1396,126.83554979678098,37.56054967686124,1
1397,126.8428408630634,37.55930120825885,1
1398,126.859007754621,37.556691534663095,0
1399,126.83464480036837,37.55432443428349,1
1400,126.85030858642234,37.55280208435173,0
1401,126.86350254814433,37.55076672916021,0
1402,126.85063178307404,37.55252489849665,0
1403,126.8052191674578,37.55589090958187,2
1404,126.82592754653778,37.560952083156856,1
1405,126.8242065020734,37.56893627904596,1
1406,126.80800032138455,37.56764381466133,2
1407,126.83185495146128,37.544275303144936,3
1408,126.8455235252581,37.530817215809016,3
1409,126.80558327656568,37.55675607076751,2
1410,126.8209656133031,37.567689832426495,2
1411,126.82157806185865,37.569507521641455,2
1412,126.8262662705072,37.55987881530501,1
1413,126.80495213117057,37.56205277961199,2
1414,126.84901050526658,37.55333124594848,0
1415,126.83576435051076,37.54088592896456,3
1416,126.83915144886262,37.53321323368952,3
1417,126.80967695001692,37.56711270108858,2
1418,126.86139640323042,37.5519487879219,0
1419,126.8343712166346,37.55650433716325,1
1420,126.84831250674868,37.531643836564434,3
1421,126.8504792164991,37.557144029941824,0
1422,126.82372428054464,37.55250219066254,1
1423,126.84725249456618,37.54929366569327,0
1424,126.80515901019275,37.56215477813437,2
1425,126.85769049896692,37.53358394729522,3
1426,126.85619670380086,37.53063047495647,3
1427,126.81131972014018,37.57359816809331,2
1428,126.82056751438628,37.56538819029105,2
1429,126.82457831351896,37.567879368900215,1
1430,126.8411536378145,37.55894272276313,1
1431,126.82071759367894,37.56268713545023,1
1432,126.8084153667485,37.57394282054722,2
1433,126.8387179255529,37.52845816477075,3
1434,126.85857989329728,37.531935308751095,3
1435,126.85809963363889,37.53563217768591,3
1436,126.843425656344,37.55828755416013,1
1437,126.83129197311293,37.55296116272035,1
1438,126.8516396906272,37.55547001226607,0
1439,126.8288732288682,37.5504561294354,1
1440,126.81219498439796,37.5722092343853,2
1441,126.84955443840396,37.55269521973116,0
1442,126.85258318108346,37.56004346650613,0
1443,126.853429398619,37.53527503128694,3
1444,126.8303912203728,37.56061744039632,1
1445,126.8361238534288,37.55793413327647,1
1446,126.85101056558771,37.55416114383186,0
1447,126.85258318108346,37.56004346650613,0
1448,126.8372450727014,37.5288931153391,3
1449,126.81989504989696,37.5502060094475,1
1450,126.85212554584298,37.55840829046482,0
1451,126.83406910730248,37.56082985084302,1
1452,126.83624233647647,37.54074111038518,3
1453,126.83657579615732,37.5611319503931,1
1454,126.8446658308005,37.52979737575648,3
1455,126.8672123341448,37.548326443204274,0
1456,126.83391989310104,37.54719830045648,1
1457,126.86096341630324,37.55300871760438,0
1458,126.8245719091351,37.55845384457072,1
1459,126.84673964174942,37.561642108026994,0
1460,126.83493031755503,37.5543243511185,1
1461,126.85708912467392,37.55457304693279,0
1462,126.84112510029088,37.54202816650181,3
1463,126.83714307573236,37.56817714615248,1
1464,126.83363631289086,37.54394469641827,3
1465,126.81562757631902,37.56727180038627,2
1466,126.83965142309712,37.5326798596088,3
1467,126.86993323459244,37.54949338006456,0
1468,126.81405488374226,37.56700806600144,2
1469,126.83467864016971,37.54058792931658,3
1470,126.84062955105172,37.54249411264331,3
1471,126.84872623891876,37.55281997017045,0
1472,126.83080154797013,37.55854246205277,1
1473,126.8202401059779,37.54977917999592,1
1474,126.84678394810656,37.56365475026031,0
1475,126.84169430841318,37.55756562967277,1
1476,126.83080154797013,37.55854246205277,1
1477,126.80406180040816,37.5723564396851,2
1478,126.83771323486332,37.54267585477869,3
1479,126.82673256891948,37.56087361501505,1
1480,126.83554979678098,37.56054967686124,1
1481,126.83354943968163,37.53910771551693,3
1482,126.82956825415673,37.5606092471365,1
1483,126.82242805296252,37.56822818163553,1
1484,126.82565784957896,37.558149464596845,1
1485,126.83779720599416,37.55731792339921,1
1486,126.85087686457318,37.55458899621927,0
1487,126.81077266528138,37.57362798287879,2
1488,126.800101763683,37.56505957682971,2
1489,126.83714661463291,37.55878781688419,1
1490,126.84525376109742,37.53422811314336,3
1491,126.84577359334264,37.54693315583396,3
1492,126.8241510604164,37.56715856565957,1
1493,126.84212783003063,37.54642163722109,3
1494,126.8488249904566,37.55402900293585,0
1495,126.8456753663748,37.53051845580359,3
1496,126.8416534876973,37.54666846473286,3
1497,126.8591413982669,37.54887213177713,0
1498,126.83069119502572,37.55299556464576,1
1499,126.8374319567458,37.562371188381256,1
1500,126.8475162131824,37.55197815844872,0
1501,126.83931485101492,37.54455211030313,3
1502,126.82259525312465,37.56932763522996,1
1503,126.83201730622746,37.544910178571314,3
1504,126.84290886810244,37.56386963254485,1
1505,126.83222424550571,37.56033675004943,1
1506,126.83805557614616,37.528409313481696,3
1507,126.82975745439998,37.56059851591411,1
1508,126.851107012208,37.56125292324014,0
1509,126.86785812146796,37.54901495203304,0
1510,126.8593136808444,37.54626185870446,0
1511,126.85849636989212,37.557400604776205,0
1512,126.85974249207148,37.53542760907349,3
1513,126.83358890292702,37.53679600022304,3
1514,126.8385773391964,37.5456972716457,3
1515,126.80945016821627,37.570563605020645,2
1516,126.82378634774228,37.56823020092273,1
1517,126.83452190675963,37.56079444150117,1
1518,126.85037727402128,37.56161087206833,0
1519,126.83675175668436,37.54193373942149,3
1520,126.80903428973258,37.57197504860443,2
1521,126.84974427700531,37.55485361149478,0
1522,126.82267187568652,37.56897116042472,1
1523,126.84087209889736,37.54284192130139,3
1524,126.8394836890401,37.52807317381566,3
1525,126.84036689678892,37.53911685181792,3
1526,126.82781142739088,37.5579383085519,1
1527,126.8211722797024,37.56318077090579,1
1528,126.8400663652015,37.53243572128187,3
1529,126.80691079489216,37.56448014208622,2
1530,126.83528371301044,37.53203541021664,3
1531,126.84971069064044,37.55291031917592,0
1532,126.87568388298742,37.54909512827636,0
1533,126.859007754621,37.556691534663095,0
1534,126.83737837350456,37.562204295445454,1
1535,126.82507271420133,37.55859446743701,1
1536,126.84490720520024,37.549153360195824,0
1537,126.86049569148362,37.553158278106906,0
1538,126.84306532516206,37.53250084179808,3
1539,126.8428408630634,37.55930120825885,1
1540,126.8241510604164,37.56715856565957,1
1541,126.837473793619,37.56829201891165,1
1542,126.85629022349512,37.53346258552142,3
1543,126.82248324834298,37.56882291546478,1
1544,126.84577359334264,37.54693315583396,3
1545,126.800101763683,37.56505957682971,2
1546,126.8456753663748,37.53051845580359,3
1547,126.85475607872992,37.532230313561456,3
1548,126.80790436877751,37.55882121613151,2
1549,126.82956825415673,37.5606092471365,1
1550,126.84599281843975,37.53053973799281,3
1551,126.86350254814433,37.55076672916021,0
1552,126.83770741394794,37.54253069355353,3
1553,126.83092328641382,37.56056413800132,1
1554,126.83409355215248,37.561122144816366,1
1555,126.82592754653778,37.560952083156856,1
1556,126.83731124792492,37.56340033758399,1
1557,126.8264091182287,37.559818829604566,1
1558,126.8371882138986,37.54130823525971,3
1559,126.84460446654684,37.54281752543936,3
1560,126.8349139804108,37.54463543443183,3
1561,126.80970489807945,37.569946901933136,2
1562,126.8185079605814,37.55362950563302,1
1563,126.85512327440108,37.53232851082876,3
1564,126.84513873,37.55032645061205,0
1565,126.83715660310877,37.56550537447887,1
1566,126.84220011099,37.54508407697997,3
1567,126.83718592674956,37.52803815484143,3
1568,126.8605999331605,37.54995997337856,0
1569,126.84980179600925,37.5632571628894,0
1570,126.8246308885806,37.56042821984037,1
1571,126.87340446396448,37.548819616715264,0
1572,126.8491948917982,37.5525569192371,0
1573,126.8227472856988,37.56765788765775,1
1574,126.84918731683877,37.55373051187603,0
1575,126.84721520849315,37.56426915537225,0
1576,126.83709367846411,37.56484342459301,1
1577,126.87461158049992,37.54780713725869,0
1578,126.8375774115908,37.56622259662135,1
1579,126.85174034836312,37.55583733485148,0
1580,126.84892200506316,37.55258706037999,0
1581,126.845108474169,37.56555014805881,1
1582,126.80924946116056,37.57227174908119,2
1583,126.83729329580844,37.56193899405759,1
1584,126.83236089169506,37.559832061931246,1
1585,126.8241510604164,37.56715856565957,1
1586,126.8112640899366,37.556227477248925,2
1587,126.84431126437646,37.53036806885969,3
1588,126.84828665077268,37.5523159030548,0
1589,126.8346153341044,37.5594791280846,1
1590,126.85038912108004,37.55236004723425,0
1591,126.85988563168873,37.5334040313802,3
1592,126.8126341707006,37.57019312820374,2
1593,126.81214498093722,37.56729180849064,2
1594,126.8442147567032,37.53574059965416,3
1595,126.81493630662132,37.5670907961698,2
1596,126.85646363279174,37.53478952603788,3
1597,126.83504726729036,37.55956858366839,1
1598,126.82901132600593,37.56021903131036,1
1599,126.84174614290016,37.54506490894813,3
1600,126.8436989389283,37.54479527785457,3
1601,126.83731124792492,37.56340033758399,1
1602,126.82482793742923,37.56813263021202,1
1603,126.84411918822808,37.53425944483794,3
1604,126.83085632951602,37.5403325134142,3
1605,126.86348331439976,37.55308652778177,0
1606,126.8385773391964,37.5456972716457,3
1607,126.8276878063134,37.553023579845615,1
1608,126.83222424550571,37.56033675004943,1
1609,126.85237893409456,37.559469726237154,0
1610,126.82497404007788,37.5685833387593,1
1611,126.8586107616329,37.53539349285256,3
1612,126.85849636989212,37.557400604776205,0
1613,126.82346696499786,37.56927487250351,1
1614,126.86029403089876,37.532532241120656,3
1615,126.85315616195966,37.55786755041388,0
1616,126.83245175539383,37.5495523188118,1
1617,126.84439787677977,37.54700554295888,3
1618,126.8314427000827,37.55992541515814,1
1619,126.82920674929154,37.56012072932643,1
1620,126.85237893409456,37.559469726237154,0
1621,126.81812686203288,37.569425276707136,2
1622,126.82760893423134,37.55976651419424,1
1623,126.84491468526376,37.533168048146216,3
1624,126.83327955430536,37.55960340346943,1
1625,126.85237893409456,37.559469726237154,0
1626,126.8325251273674,37.539105942312176,3
1627,126.85589262641318,37.53349713447458,3
1628,126.82604515983373,37.56059314821377,1
1629,126.83088258021824,37.55998549873359,1
1630,126.83092328641382,37.56056413800132,1
1631,126.84766790679492,37.53093926402566,3
1632,126.83406910730248,37.56082985084302,1
1633,126.85212554584298,37.55840829046482,0
1634,126.8241510604164,37.56715856565957,1
1635,126.83148946658822,37.5604388024282,1
1636,126.82259525312465,37.56932763522996,1
1637,126.83160794977272,37.55312400262814,1
1638,126.82981735954247,37.558628863140896,1
1639,126.8344021358018,37.560184417513135,1
1640,126.8575017853786,37.55511763584524,0
1641,126.8246308885806,37.56042821984037,1
1642,126.8481357352182,37.55201522888455,0
1643,126.81077266528138,37.57362798287879,2
1644,126.84104675806276,37.54270843477414,3
1645,126.82003691053193,37.55991748206459,1
1646,126.83234748962268,37.53662045842136,3
1647,126.85767662441825,37.5458680922411,0
1648,126.82384335726891,37.56793541656248,1
1649,126.83453328460016,37.55695875377703,1
1650,126.8389528578706,37.54019517442019,3
1651,126.83852969716,37.56662387978013,1
1652,126.8346153341044,37.5594791280846,1
1653,126.80482005659702,37.56205537848173,2
1654,126.80510898625232,37.56443667802083,2
1655,126.83647498181756,37.563076640137474,1
1656,126.8241510604164,37.56715856565957,1
1657,126.81728808914065,37.55932764997241,2
1658,126.80593839589424,37.56258534899197,2
1659,126.800101763683,37.56505957682971,2
1660,126.83438765301888,37.56008247394429,1
1661,126.85430592289303,37.555296361224286,0
1662,126.82368335886224,37.56870757152579,1
1663,126.8072846161422,37.57105879953077,2
1664,126.82248324834298,37.56882291546478,1
1665,126.8241510604164,37.56715856565957,1
1666,126.84372646529307,37.56061656173266,1
1667,126.8336538217667,37.5438577193866,3
1668,126.84599281843975,37.53053973799281,3
1669,126.86041599297198,37.55221104980468,0
1670,126.81036703090922,37.55836704809946,2
1671,126.8587366825304,37.5319548451936,3
1672,126.85315616195966,37.55786755041388,0
1673,126.8348080162819,37.56012978047625,1
1674,126.82309586007052,37.56823818624432,1
1675,126.85174867198442,37.56088919132053,0
1676,126.82248324834298,37.56882291546478,1
1677,126.8399136898555,37.54391956591671,3
1678,126.8517216083536,37.53141426709515,3
1679,126.8317272641103,37.56038507949302,1
1680,126.800101763683,37.56505957682971,2
1681,126.82248324834298,37.56882291546478,1
1682,126.84561063474273,37.53082276348886,3
1683,126.8339460567378,37.56017195771595,1
1684,126.83303534425784,37.5499545882692,1
1685,126.84831017160064,37.56358504939593,0
1686,126.82272286564852,37.569291247160905,1
1687,126.86119241247329,37.5525881058261,0
1688,126.84438936557926,37.5506855702151,0
1689,126.8345098811931,37.53190844261991,3
1690,126.85901053777798,37.55067869168675,0
1691,126.83234748962268,37.53662045842136,3
1692,126.83714307573236,37.56817714615248,1
1693,126.86016831548552,37.53059333666671,3
1694,126.86891937961042,37.556460318273786,0
1695,126.83533369970752,37.55267890356214,1
1696,126.83671444471186,37.55921720390086,1
1697,126.84430485235876,37.54790329007102,3
1698,126.82321269791328,37.56892976656242,1
1699,126.85237893409456,37.559469726237154,0
1700,126.8488249904566,37.55402900293585,0
1701,126.8419275355173,37.53318090358861,3
1702,126.84374572185868,37.5327615931709,3
1703,126.81264690088648,37.57032138118694,2
1704,126.8227472856988,37.56765788765775,1
1705,126.82378634774228,37.56823020092273,1
1706,126.85931081101356,37.53011548115392,3
1707,126.82309586007052,37.56823818624432,1
1708,126.84286303280533,37.56024705936876,1
1709,126.81073243905053,37.56669590042955,2
1710,126.84705341786812,37.546920226565305,0
1711,126.80558327656568,37.55675607076751,2
1712,126.8348080162819,37.56012978047625,1
1713,126.8360840721512,37.55771419758885,1
1714,126.8319858231322,37.5598703378592,1
1715,126.82457831351896,37.567879368900215,1
1716,126.82411198602848,37.567318225026334,1
1717,126.84559615629004,37.5493968890209,0
1718,126.82321269791328,37.56892976656242,1
1719,126.830467818425,37.54195085585408,3
1720,126.83403692273818,37.53687440900335,3
1721,126.83403692273818,37.53687440900335,3
1722,126.8276878063134,37.553023579845615,1
1723,126.85455447600448,37.55787710887287,0
1724,126.83313972896072,37.54777396253686,1
1725,126.8610798636477,37.55312438633757,0
1726,126.8591230934754,37.54498184985285,0
1727,126.86002342444024,37.532444351837846,3
1728,126.84545176437166,37.54051283261812,3
1729,126.85237893409456,37.559469726237154,0
1730,126.83597128534616,37.554794234742346,1
1731,126.82673256891948,37.56087361501505,1
1732,126.83250647921236,37.54050104483225,3
1733,126.84981960782628,37.552655094345816,0
1734,126.82482793742923,37.56813263021202,1
1735,126.83817248247811,37.54135353875266,3
1736,126.84159348914554,37.558898967297104,1
1737,126.86271573852548,37.551609237707694,0
1738,126.8481357352182,37.55201522888455,0
1739,126.85703662230642,37.53217415727709,3
1740,126.84447272462673,37.54281636605585,3
1741,126.8497979506174,37.53114745055694,3
1742,126.84635699740858,37.53085942094472,3
1743,126.85175836865449,37.53162884017288,3
1744,126.8346153341044,37.5594791280846,1
1745,126.80642918237945,37.56796270899778,2
1746,126.8211722797024,37.56318077090579,1
1747,126.8052191674578,37.55589090958187,2
1748,126.82267187568652,37.56897116042472,1
1749,126.87461158049992,37.54780713725869,0
1750,126.84283352535464,37.5281093630255,3
1751,126.80694026305424,37.559908001900254,2
1752,126.8469517674872,37.548719957113946,0
1753,126.84711812982027,37.54886793310464,0
1754,126.82975745439998,37.56059851591411,1
1755,126.8241510604164,37.56715856565957,1
1756,126.82956825415673,37.5606092471365,1
1757,126.85662273745116,37.5540197406303,0
1758,126.83714307573236,37.56817714615248,1
1759,126.82455054330693,37.55450420366574,1
1760,126.82309586007052,37.56823818624432,1
1761,126.8360840721512,37.55771419758885,1
1762,126.82956825415673,37.5606092471365,1
1763,126.83541768768026,37.55767271044679,1
1764,126.86015542680028,37.533709196249376,3
1765,126.83106123234654,37.56054955583775,1
1766,126.84184806736737,37.532847188433735,3
1767,126.80967695001692,37.56711270108858,2
1768,126.85037727402128,37.56161087206833,0
1769,126.81036278521964,37.55756421459337,2
1770,126.8359830463798,37.5592943306286,1
1771,126.85597285643716,37.53196884911373,3
1772,126.8481357352182,37.55201522888455,0
1773,126.8242065020734,37.56893627904596,1
1774,126.83027970210529,37.5606207971049,1
1775,126.83151644955387,37.560482494410685,1
1776,126.80406180040816,37.5723564396851,2
1777,126.80959229124332,37.5783891446568,2
1778,126.81469919157192,37.5545154217748,2
1779,126.80747001007104,37.55955969445052,2
1780,126.847869570758,37.53792532371048,3
1781,126.8437903270116,37.5313378035101,3
1782,126.81000993892708,37.56734209145807,2
1783,126.82931134476134,37.558685845144616,1
1784,126.81319284715984,37.55503589895336,2
1785,126.84281630649292,37.54647064611303,3
1786,126.84458621516008,37.531817622013385,3
1787,126.83745992003875,37.55996284044151,1
1788,126.821723080639,37.56936692377658,2
1789,126.83736384932844,37.56552854461746,1
1790,126.85030858642234,37.55280208435173,0
1791,126.83143163339015,37.55195852122371,1
1792,126.83327955430536,37.55960340346943,1
1793,126.84426387603176,37.54244999615048,3
1794,126.84518928086428,37.52881296214908,3
1795,126.83467864016971,37.54058792931658,3
1796,126.8205122644959,37.56877814994867,2
1797,126.85463969661424,37.55924807476692,0
1798,126.81521314643784,37.57309938544817,2
1799,126.837473793619,37.56829201891165,1
1800,126.81000689194056,37.57034071592288,2
1801,126.8352137771421,37.53324641891135,3
1802,126.80760721269348,37.55978103072096,2
1803,126.8463600571706,37.55175359536231,0
1804,126.8131633803559,37.57434546898428,2
1805,126.83153692093374,37.54947580871674,1
1806,126.83302723789744,37.55043663539497,1
1807,126.83501139656605,37.57151709030827,1
1808,126.83642951206502,37.572171357879135,1
1809,126.80867492426708,37.56406469103938,2
1810,126.84712520118754,37.548610801316414,0
1811,126.85237893409456,37.559469726237154,0
1812,126.83714307573236,37.56817714615248,1
1813,126.80390442303572,37.57282454077826,2
1814,126.8205122644959,37.56877814994867,2
1815,126.85232533913695,37.52996917913277,3
1816,126.8499446057188,37.55262246027664,0
1817,126.83391989310104,37.54719830045648,1
1818,126.84281630649292,37.54647064611303,3
1819,126.8125504599195,37.57296231067542,2
1820,126.82046115463928,37.55123485373772,1
1821,126.82309586007052,37.56823818624432,1
1822,126.87350852442486,37.54731194687878,0
1823,126.8325746946633,37.54977997913885,1
1824,126.87340446396448,37.548819616715264,0
1825,126.85237893409456,37.559469726237154,0
1826,126.85360136924744,37.53468979922385,3
1827,126.81012500918273,37.56669797482229,2
1828,126.83620899584989,37.54261270111558,3
1829,126.8745352506192,37.55019951970105,0
1830,126.83736384932844,37.56552854461746,1
1831,126.85475607872992,37.532230313561456,3
1832,126.81012500918273,37.56669797482229,2
1833,126.84019791215398,37.52811263076328,3
1834,126.84125567507448,37.54247951018807,3
1835,126.84510987533476,37.5641927142912,1
1836,126.83301106042828,37.54467017936304,3
1837,126.83329755036306,37.55425232801127,1
1838,126.84116052245652,37.55851995826412,1
1839,126.83611545604973,37.561850801920606,1
1840,126.8401646333442,37.542718261810165,3
1841,126.85025926836624,37.52989684238169,3
1842,126.8211722797024,37.56318077090579,1
1843,126.84687669362836,37.55349803430219,0
1844,126.833735120151,37.5452485123821,3
1845,126.84609363090932,37.53116568545894,3
1846,126.86049349002522,37.53349316553286,3
1847,126.85912099844109,37.53261136778392,3
1848,126.86000287614632,37.53258203099253,3
1849,126.85965552969223,37.53332650340735,3
1850,126.83937601893086,37.56654451299915,1
1851,126.84140124432318,37.55874560193537,1
1852,126.83928338225722,37.54093395101,3
1853,126.83415062488278,37.55280017549861,1
1854,126.82997477030642,37.55958971944053,1
1855,126.8575004109826,37.53289001523541,3
1856,126.84214777939636,37.54479985673061,3
1857,126.83287616452364,37.550982764816005,1
1858,126.83774517370108,37.571628380936176,1
1859,126.8430844092593,37.54031612784375,3
1860,126.83931364632036,37.544281239253216,3
1861,126.83151644955387,37.560482494410685,1
1862,126.8348080162819,37.56012978047625,1
1863,126.85508404834572,37.5300302403565,3
1864,126.8242065020734,37.56893627904596,1
1865,126.85590381620678,37.56041547372586,0
1866,126.82901132600593,37.56021903131036,1
1867,126.80941144635491,37.572000885795845,2
1868,126.86234823300045,37.551775505426434,0
1869,126.83350348792744,37.54310596019808,3
1870,126.8246308885806,37.56042821984037,1
1871,126.85237893409456,37.559469726237154,0
1872,126.83327955430536,37.55960340346943,1
1873,126.81041230220674,37.578189162100415,2
1874,126.83492170658477,37.55628980580512,1
1875,126.8490874807733,37.55450648801877,0
1876,126.84913850105194,37.56360141334068,0
1877,126.86017682535343,37.54853920083347,0
1878,126.86990465689176,37.55279714509869,0
1879,126.83606937687972,37.54093373416933,3
1880,126.82760893423134,37.55976651419424,1
1881,126.82482793742923,37.56813263021202,1
1882,126.83404611108672,37.56063544135237,1
1883,126.8367411357932,37.55938708407013,1
1884,126.83092328641382,37.56056413800132,1
1885,126.86348331439976,37.55308652778177,0
1886,126.83484036892064,37.56008310279692,1
1887,126.83406910730248,37.56082985084302,1
1888,126.80811700624989,37.57844999257063,2
1889,126.84056272609428,37.57031262566807,1
1890,126.8371882138986,37.54130823525971,3
1891,126.84014937439004,37.5555283029712,1
1892,126.83092328641382,37.56056413800132,1
1893,126.82901132600593,37.56021903131036,1
1894,126.84952044733096,37.55294227146742,0
1895,126.83548607896076,37.54183211474115,3
1896,126.82378634774228,37.56823020092273,1
1897,126.82497404007788,37.5685833387593,1
1898,126.83932488525228,37.53819877270345,3
1899,126.83721270079744,37.52999319468549,3
1900,126.82604515983373,37.56059314821377,1
1901,126.81321585575812,37.57746128020376,2
1902,126.82760893423134,37.55976651419424,1
1903,126.82250518672645,37.56912027390535,1
1904,126.84179752481982,37.53024333988271,3
1905,126.8557025865252,37.53373194304334,3
1906,126.85784526375986,37.53338990394565,3
1907,126.82003691053193,37.55991748206459,1
1908,126.85965552969223,37.53332650340735,3
1909,126.83745992003875,37.55996284044151,1
1910,126.800101763683,37.56505957682971,2
1911,126.8494980654004,37.55404728274864,0
1912,126.81177353881564,37.57700086039567,2
1913,126.86163978209902,37.55208878794355,0
1914,126.8592167962725,37.53236848668446,3
1915,126.85360136924744,37.53468979922385,3
1916,126.84132173223112,37.54195666101805,3
1917,126.86106898104892,37.55247983609674,0
